,OpenPorchSF,x0_Y,x3_No,GarageArea,YearRemodAdd,TotRmsAbvGrd,x4_SBrkr,x1_2fmCon,x9_BrkTil,x2_2Story,x3_Gd,x9_PConc,x6_CulDSac,x2_1.5Fin,LotFrontage_median,WoodDeckSF,x6_Inside,isNew,x1_Twnhs,FullBath,x5_Grav,LotArea,x12_MnPrv,HalfBath,x12_GdWo,firstFlrSF,x3_Av,hasGarage,Fireplaces,x4_FuseF,BsmtFullBath
515,112.0,1.0,1.0,438.0,2,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,0.0,1.0,True,0.0,2,0.0,8125.0,0.0,0,0.0,1112.0,0.0,True,0.0,0.0,1
516,59.0,1.0,1.0,499.0,9,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,212.0,1.0,False,0.0,2,0.0,5664.0,0.0,0,0.0,1659.0,0.0,True,1.0,0.0,1
517,44.0,1.0,1.0,475.0,5,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,False,0.0,2,0.0,13517.0,0.0,1,0.0,725.0,0.0,True,0.0,0.0,0
518,112.0,1.0,1.0,546.0,33,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,1.0,False,0.0,2,0.0,11751.0,1.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
519,0.0,1.0,0.0,576.0,30,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,False,0.0,1,0.0,10780.0,0.0,0,0.0,954.0,1.0,True,0.0,0.0,0
520,112.0,1.0,1.0,216.0,9,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,False,0.0,1,0.0,7642.0,0.0,1,0.0,912.0,0.0,True,1.0,0.0,0
521,0.0,1.0,1.0,0.0,59,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,164.0,1.0,False,0.0,1,0.0,5330.0,0.0,0,0.0,708.0,0.0,False,0.0,0.0,0
522,90.0,1.0,1.0,728.05,0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,1.0,True,0.0,2,0.0,12704.0,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
523,112.0,1.0,1.0,684.0,10,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.0,0.0,1.0,False,0.0,2,0.0,9337.0,0.0,1,0.0,905.0,0.0,True,0.0,0.0,1
524,0.0,1.0,1.0,440.0,48,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,False,0.0,1,0.0,10000.0,0.0,1,0.0,1116.0,0.0,True,0.0,0.0,0
525,98.0,1.0,0.0,728.05,12,8.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,222.0,1.0,False,0.0,2,0.0,12257.0,0.0,1,0.0,1328.0,1.0,True,1.0,0.0,0
526,60.0,1.0,0.0,586.0,4,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.0,199.0,0.0,True,0.0,2,0.0,11367.0,0.0,1,0.0,1091.0,0.0,True,1.0,0.0,1
527,0.0,1.0,1.0,505.0,56,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,1.0,False,0.0,1,0.0,12160.0,0.0,0,0.0,1505.0,0.0,True,1.0,0.0,1
528,0.0,1.0,0.0,539.0,31,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,120.0,0.0,False,0.0,1,0.0,11333.0,0.0,0,0.0,1062.0,1.0,True,1.6,0.0,1
529,112.0,1.0,1.0,650.0,6,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,True,0.0,2,0.0,7050.0,0.0,1,0.0,1057.0,0.0,True,1.0,0.0,1
530,64.0,1.0,1.0,480.0,14,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,8072.0,0.0,0,0.0,990.0,0.0,True,0.0,0.0,1
531,0.0,1.0,1.0,286.0,47,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,1.0,False,0.0,1,0.0,7560.0,0.0,0,1.0,1040.0,0.0,True,0.0,0.0,0
532,98.0,1.0,0.0,389.0,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,70.0,0.0,0.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1444.0,0.0,True,1.6,0.0,0
533,0.0,1.0,1.0,200.0,59,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,26.0,1.0,False,0.0,1,0.0,5720.0,0.0,1,0.0,676.0,0.0,True,0.0,0.0,0
534,0.0,1.0,0.0,304.0,20,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,120.0,1.0,False,0.0,1,0.0,11250.0,0.0,0,0.0,1104.0,1.0,True,1.6,0.0,1
536,0.0,1.0,1.0,564.0,3,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,240.0,0.0,False,0.0,2,0.0,11275.0,0.0,1,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
537,0.0,1.0,0.0,328.0,31,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,210.0,1.0,False,0.0,2,0.0,8385.0,0.0,0,0.0,985.0,1.0,True,0.0,0.0,0
538,28.0,1.0,0.0,0.0,15,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,1.0,False,0.0,1,0.0,10712.0,1.0,0,0.0,974.0,0.0,False,0.0,0.0,0
539,48.0,1.0,0.0,205.0,57,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,False,0.0,2,0.0,9900.0,0.0,0,0.0,1178.0,0.0,True,0.0,0.0,0
540,63.0,1.0,1.0,672.0,39,8.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.4,136.0,0.0,False,0.0,2,0.0,13923.6,0.0,1,0.0,1687.0,0.0,True,1.6,0.0,1
541,0.0,1.0,1.0,531.0,51,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,12160.0,1.0,0,0.0,1188.0,0.0,True,0.0,0.0,1
542,39.0,1.0,0.0,728.05,3,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,169.0,1.0,True,0.0,2,0.0,11146.0,0.0,0,0.0,1692.3000000000002,1.0,True,1.0,0.0,0
543,28.0,1.0,1.0,264.0,34,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,0.0,1.0,False,1.0,1,0.0,1680.0,0.0,1,0.0,672.0,0.0,True,0.0,0.0,0
544,100.0,0.0,1.0,210.0,56,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,9786.0,0.0,0,0.0,1077.0,0.0,True,1.0,0.0,0
545,34.0,1.0,1.0,500.0,19,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,0.0,False,0.0,2,0.0,11851.0,0.0,0,0.0,1442.0,0.0,True,0.0,0.0,0
547,0.0,1.0,1.0,360.0,3,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,2,0.0,9600.0,0.0,0,0.0,689.0,0.0,True,1.0,0.0,0
548,0.0,1.0,0.0,240.0,41,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,8400.0,0.0,0,0.0,913.0,0.0,True,0.0,0.0,1
549,0.0,0.0,1.0,0.0,27,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.4,0.0,0.0,False,0.0,1,0.0,8470.0,1.0,0,0.0,1013.0,0.0,False,0.0,0.0,0
550,84.0,1.0,0.0,492.0,20,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,60.0,1.0,False,0.0,1,0.0,13700.0,0.0,2,0.0,902.0,0.0,True,1.6,0.0,0
551,0.0,1.0,1.0,308.0,32,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,840.0,0.0,True,0.0,0.0,0
552,0.0,0.0,1.0,504.0,4,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,False,0.0,1,0.0,5232.0,0.0,0,0.0,764.0,0.0,True,0.0,0.0,0
553,0.0,1.0,0.0,484.0,46,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,227.0,0.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1152.0,1.0,True,1.0,0.0,1
554,0.0,0.0,1.0,308.0,47,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,6600.0,0.0,0,0.0,894.0,0.0,True,0.0,0.0,0
555,0.0,1.0,1.0,384.0,4,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,8730.0,0.0,0,0.0,698.0,0.0,True,0.0,0.0,0
556,70.0,1.0,1.0,457.0,7,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,70.0,273.6,0.0,False,0.0,2,0.0,9453.0,0.0,1,0.0,1014.0,0.0,True,0.0,0.0,0
557,0.0,0.0,1.0,352.0,56,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,False,0.0,1,0.0,5000.0,0.0,0,0.0,889.0,0.0,True,0.0,0.0,0
558,44.0,1.0,1.0,728.05,1,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,1.0,True,0.0,2,0.0,11428.0,0.0,0,0.0,1634.0,0.0,True,1.0,0.0,0
559,0.0,0.0,1.0,0.0,59,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,False,0.0,1,1.0,6120.0,0.0,0,0.0,800.0,0.0,False,1.0,0.0,0
560,63.0,1.0,0.0,728.05,0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.4,250.0,1.0,True,0.0,2,0.0,13923.6,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
561,0.0,1.0,1.0,180.0,19,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,1.0,False,0.0,1,0.0,11500.0,0.0,1,0.0,1020.0,0.0,True,1.0,0.0,0
562,0.0,1.0,1.0,160.0,57,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,1.0,False,0.0,1,0.0,9439.0,0.0,0,0.0,912.0,0.0,True,0.0,0.0,0
563,80.0,1.0,1.0,508.0,3,8.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,0
564,44.0,1.0,1.0,484.0,11,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.599999999999998,0.0,0.0,False,1.0,2,0.0,2572.0,0.0,1,0.0,696.0,0.0,True,0.0,0.0,1
565,0.0,1.0,1.0,392.0,56,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,1,0.0,9738.0,0.0,0,0.0,949.0,0.0,True,0.0,0.0,1
566,0.0,0.0,1.0,240.0,57,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,1,0.0,8160.0,0.0,1,0.0,756.0,0.0,True,0.0,1.0,1
567,0.0,1.0,1.0,240.0,27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,False,0.0,1,0.0,7200.0,0.0,1,0.0,1136.0,0.0,True,0.0,0.0,1
568,87.0,1.0,1.0,647.0,5,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,192.0,1.0,True,0.0,2,0.0,9375.0,0.0,1,0.0,1284.0,0.0,True,1.0,0.0,0
569,112.0,1.0,1.0,463.0,8,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,8880.0,0.0,1,0.0,1222.0,0.0,True,1.6,0.0,1
570,112.0,1.0,1.0,520.0,58,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,False,0.0,2,0.0,10440.0,1.0,0,0.0,1584.0,0.0,True,1.6,0.0,0
571,0.0,1.0,1.0,552.0,34,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,256.0,0.0,False,0.0,1,0.0,9800.0,0.0,0,1.0,894.0,0.0,True,0.0,0.0,1
572,17.0,1.0,0.0,660.0,0,8.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.0,100.0,1.0,True,0.0,2,0.0,13923.6,0.0,1,0.0,879.0,1.0,True,1.0,0.0,0
574,112.0,1.0,1.0,461.0,42,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,False,0.0,1,0.0,8800.0,1.0,0,0.0,1251.0,0.0,True,1.6,0.0,1
575,112.0,1.0,1.0,477.0,4,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,268.0,1.0,False,0.0,3,0.0,12090.0,0.0,1,0.0,1140.0,0.0,True,1.0,0.0,0
576,20.0,1.0,1.0,660.0,2,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,143.0,1.0,True,0.0,2,0.0,3684.0,0.0,0,0.0,1555.0,0.0,True,1.0,0.0,0
578,32.0,1.0,1.0,440.0,10,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,False,1.0,2,0.0,2117.0,0.0,1,0.0,769.0,0.0,True,0.0,0.0,0
579,48.0,1.0,0.0,588.0,29,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,233.0,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1472.0,1.0,True,1.6,0.0,1
580,44.0,1.0,0.0,525.0,0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,True,0.0,2,0.0,3675.0,0.0,0,0.0,1072.0,0.0,True,0.0,0.0,1
581,0.0,1.0,1.0,462.0,29,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.599999999999998,150.0,1.0,False,0.0,1,0.0,1432.3999999999996,0.0,1,0.0,561.0,0.0,True,1.0,0.0,0
582,0.0,1.0,1.0,280.0,36,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,False,0.0,1,0.0,9353.0,0.0,0,0.0,864.0,0.0,True,0.0,0.0,0
583,0.0,1.0,0.0,286.0,7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.599999999999998,0.0,1.0,False,1.0,1,0.0,1526.0,0.0,0,0.0,630.0,1.0,True,0.0,0.0,1
584,0.0,1.0,1.0,240.0,57,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,1.0,False,0.0,1,0.0,9492.0,0.0,0,0.0,968.0,0.0,True,1.0,0.0,1
585,0.0,1.0,1.0,300.0,50,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,9100.0,0.0,0,0.0,864.0,0.0,True,0.0,0.0,0
586,0.0,0.0,1.0,200.0,57,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,False,0.0,1,1.0,10594.0,1.0,0,0.0,789.0,0.0,True,0.0,0.0,0
587,0.0,1.0,1.0,400.0,10,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,180.0,1.0,False,0.0,2,0.0,7750.0,0.0,1,0.0,774.0,0.0,True,1.0,0.0,0
588,0.0,1.0,1.0,457.0,42,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,2,0.0,9790.0,0.0,0,0.0,1342.0,0.0,True,1.0,0.0,0
589,39.0,1.0,0.0,531.0,4,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,1.0,True,0.0,2,0.0,8450.0,0.0,0,0.0,1337.0,0.0,True,0.0,0.0,1
590,0.0,1.0,0.0,352.0,33,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,273.6,1.0,False,0.0,1,0.0,7200.0,0.0,0,1.0,1125.0,1.0,True,1.0,0.0,1
591,94.0,1.0,1.0,427.0,11,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,False,0.0,2,0.0,10141.0,0.0,1,0.0,885.0,0.0,True,1.0,0.0,0
592,38.0,1.0,0.0,460.0,10,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,57.0,100.0,1.0,False,0.0,2,0.0,8773.0,0.0,1,0.0,916.0,1.0,True,1.0,0.0,0
593,0.0,1.0,1.0,576.0,45,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,False,0.0,1,0.0,7420.0,0.0,0,0.0,1057.0,0.0,True,0.0,0.0,0
594,0.0,1.0,1.0,326.0,6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,False,0.0,1,0.0,5400.0,1.0,0,0.0,833.0,0.0,True,0.0,0.0,0
595,0.0,1.0,1.0,264.0,3,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,192.0,1.0,False,0.0,1,0.0,8414.0,1.0,0,0.0,1068.0,0.0,True,0.0,0.0,0
596,0.0,1.0,0.0,400.0,1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,1.0,True,0.0,2,0.0,8767.0,0.0,0,0.0,1310.0,1.0,True,1.0,0.0,0
597,61.0,1.0,0.0,550.0,13,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,43.0,158.0,0.0,False,0.0,2,0.0,10667.0,0.0,1,0.0,827.0,1.0,True,1.0,0.0,1
598,0.0,1.0,1.0,431.0,8,8.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,135.0,1.0,True,0.0,2,0.0,13923.6,0.0,1,0.0,993.0,0.0,True,0.0,0.0,0
600,0.0,1.0,1.0,270.0,8,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,7200.0,1.0,1,0.0,851.0,0.0,True,1.0,0.0,0
601,112.0,0.0,1.0,440.0,56,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,6204.0,0.0,0,0.0,954.0,0.0,True,0.0,0.0,1
602,57.0,0.0,1.0,560.0,57,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,False,0.0,2,0.0,13600.0,0.0,0,0.0,1422.0,0.0,True,0.0,0.0,0
603,0.0,1.0,1.0,442.0,52,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,114.0,1.0,False,0.0,1,0.0,8400.0,0.0,1,0.0,1478.0,0.0,True,1.6,0.0,1
604,112.0,1.0,0.0,576.0,0,8.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.4,239.0,0.0,True,0.0,2,0.0,13923.6,0.0,1,0.0,1392.0,0.0,True,1.0,0.0,1
605,48.0,1.0,1.0,434.0,1,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,100.0,0.0,True,0.0,2,0.0,12393.0,0.0,1,0.0,847.0,0.0,True,1.0,0.0,0
606,0.0,1.0,0.0,480.0,47,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,120.0,1.0,False,0.0,1,0.0,8800.0,1.0,0,0.0,1054.0,0.0,True,0.0,0.0,1
607,0.0,1.0,1.0,520.0,57,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,13515.0,0.0,0,0.0,1060.0,0.0,True,1.0,0.0,0
608,0.0,1.0,1.0,0.0,39,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False,0.0,1,0.0,10500.0,0.0,0,0.0,864.0,0.0,False,1.0,0.0,0
609,0.0,0.0,0.0,516.0,47,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.4,106.0,0.0,False,0.0,1,0.0,8472.0,0.0,0,0.0,816.0,0.0,True,0.0,0.0,1
611,0.0,1.0,0.0,672.0,34,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,144.0,1.0,False,0.0,1,0.0,7819.0,1.0,0,0.0,1117.0,1.0,True,1.0,0.0,1
612,112.0,1.0,0.0,588.0,29,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,168.0,0.0,False,0.0,1,0.0,13923.6,0.0,1,0.0,1432.0,0.0,True,1.0,0.0,1
613,36.0,1.0,0.0,691.0,14,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.4,262.0,0.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1692.3000000000002,0.0,True,1.0,0.0,1
614,30.0,1.0,1.0,451.0,52,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,False,0.0,1,0.0,11310.0,0.0,0,0.0,1375.0,0.0,True,1.0,0.0,0
615,59.0,1.0,0.0,728.05,0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,144.0,1.0,True,0.0,2,0.0,11210.0,0.0,0,0.0,1614.0,1.0,True,0.0,0.0,0
616,46.0,1.0,1.0,476.0,25,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,192.0,1.0,False,0.0,2,0.0,9206.0,0.0,1,0.0,977.0,0.0,True,1.0,0.0,0
617,112.0,1.0,0.0,567.0,8,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.4,0.0,1.0,False,0.0,2,0.0,13923.6,0.0,0,0.0,1692.3000000000002,1.0,True,1.6,0.0,1
618,0.0,1.0,1.0,360.0,44,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,8281.0,0.0,0,1.0,864.0,0.0,True,1.0,0.0,0
619,0.0,1.0,0.0,621.0,29,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,False,0.0,2,0.0,12984.0,0.0,0,0.0,1647.0,0.0,True,1.0,0.0,1
620,0.0,1.0,1.0,440.0,28,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,False,0.0,1,0.0,7844.0,0.0,1,0.0,672.0,0.0,True,1.0,0.0,0
621,76.0,1.0,0.0,588.0,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,144.0,0.0,False,0.0,1,0.0,12122.0,0.0,0,0.0,999.0,1.0,True,0.0,0.0,1
622,0.0,1.0,1.0,562.0,1,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,0.0,1.0,True,0.0,2,0.0,8125.0,0.0,1,0.0,822.0,0.0,True,0.0,0.0,0
623,0.0,1.0,0.0,384.0,60,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,68.0,1.0,False,0.0,1,0.0,8712.0,0.0,0,0.0,859.0,0.0,True,0.0,0.0,0
624,11.0,1.0,1.0,480.0,60,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,12.0,1.0,False,0.0,2,0.0,10300.0,0.0,0,0.0,902.0,0.0,True,0.0,0.0,0
625,0.0,0.0,0.0,572.0,51,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,264.0,1.0,False,0.0,1,0.0,13923.6,0.0,0,0.0,1056.0,0.0,True,0.0,0.0,1
626,112.0,1.0,1.0,728.05,0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,86.0,178.0,1.0,True,0.0,1,0.0,10562.0,0.0,1,0.0,1610.0,0.0,True,1.0,0.0,1
627,0.0,0.0,1.0,288.0,11,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,False,0.0,1,0.0,7200.0,0.0,0,0.0,581.0,0.0,True,0.0,0.0,0
628,0.0,1.0,0.0,286.0,39,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.599999999999998,0.0,1.0,False,0.0,1,0.0,1477.0,0.0,0,0.0,630.0,1.0,True,0.0,0.0,1
631,98.0,1.0,1.0,220.0,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,142.0,1.0,False,0.0,1,0.0,5820.0,0.0,0,0.0,1163.0,0.0,True,0.0,0.0,1
632,0.0,1.0,0.0,504.0,29,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,1.0,False,0.0,1,0.0,10530.0,0.0,0,0.0,1004.0,0.0,True,0.0,0.0,1
635,42.0,1.0,1.0,575.0,10,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,224.0,1.0,False,0.0,2,0.0,8125.0,0.0,0,0.0,1679.0,0.0,True,1.0,0.0,1
636,63.0,1.0,1.0,530.0,15,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,1.0,False,0.0,2,0.0,7892.0,0.0,0,0.0,1199.0,0.0,True,0.0,0.0,0
637,98.0,1.0,0.0,484.0,4,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,139.0,1.0,True,0.0,2,0.0,8450.0,0.0,0,0.0,1436.0,0.0,True,0.0,0.0,1
638,40.0,1.0,1.0,336.0,50,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,False,0.0,1,0.0,11988.0,0.0,1,0.0,1244.0,0.0,True,1.6,0.0,0
639,0.0,1.0,1.0,576.0,36,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,216.0,0.0,False,0.0,1,0.0,12735.0,0.0,0,0.0,864.0,0.0,True,0.0,0.0,0
640,0.0,1.0,1.0,338.0,21,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,273.6,1.0,False,0.0,2,0.0,9600.0,1.0,0,0.0,1632.0,0.0,True,1.0,0.0,1
641,66.0,1.0,0.0,728.05,0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,88.0,273.6,1.0,True,0.0,2,0.0,11443.0,0.0,0,0.0,1692.3000000000002,0.0,True,1.6,0.0,1
642,51.0,1.0,1.0,496.0,17,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,112.0,1.0,False,0.0,2,0.0,7153.0,0.0,0,1.0,1294.0,0.0,True,0.0,0.0,1
