,price,sqm_living,room,baths,toilets,balcony,park_space,parkm,garage,loggia,terrace,sqm_lot,garten,lift,erstbezug,new_bld,old_bld,kitchen,alarm,len_explanation,building_age
1083,145000,32,1.0,1,1,0,0,0,0,0,0,31.84,0,1,0,0,1,1,0,1842,
1084,220000,49,1.0,1,1,0,0,0,0,0,0,48.53,0,1,0,0,1,1,0,1929,
1085,419000,52,2.0,1,1,1,0,0,0,0,1,51.89,0,1,1,1,0,0,0,2755,
1086,448900,68,3.0,1,2,0,0,0,0,0,1,68.1,0,1,1,0,1,0,0,6342,
1087,310000,40,1.0,1,1,0,0,0,0,0,0,40.0,0,0,0,0,1,0,0,2798,121.0
1088,219000,53,1.0,1,1,0,0,0,0,1,0,52.5,0,0,0,1,0,1,0,2302,28.0
1089,1150000,165,5.5,2,2,0,0,0,0,0,1,165.0,0,1,0,0,0,0,1,2366,134.0
1090,2196000,185,4.0,3,4,1,0,1,1,0,1,185.0,1,1,0,1,0,0,1,1177,0.0
1091,579900,86,2.0,1,2,0,0,0,0,1,1,85.63,0,1,1,1,0,0,0,4920,
1092,336000,48,2.0,1,1,0,0,0,0,0,0,48.0,0,1,0,0,0,0,0,4920,60.0
1093,289000,54,2.0,1,1,0,0,0,0,0,0,54.0,0,0,0,0,1,0,0,1472,84.0
1094,310500,62,2.0,1,1,0,0,0,0,0,1,62.37,0,1,1,0,1,0,0,2076,
1095,330000,82,3.0,1,1,0,0,0,0,0,0,82.0,0,1,0,0,1,0,0,3014,131.0
1096,295000,69,3.5,1,1,0,1,1,0,0,0,69.0,0,1,0,1,0,0,0,1784,28.0
1097,239000,47,2.0,1,1,1,0,1,1,0,0,47.0,0,1,0,0,0,0,0,1777,1.0
1098,1495000,137,4.0,2,2,1,1,1,0,0,1,137.17,1,1,1,0,0,0,0,1666,
1099,1525000,137,4.0,2,2,1,1,1,0,0,1,137.39,0,1,1,0,0,0,0,1115,
1100,1999000,185,3.0,1,1,0,0,0,0,0,1,184.63,0,1,0,0,0,0,0,463,117.0
1101,976000,116,4.0,1,1,1,0,0,0,0,1,115.62,0,1,0,0,0,0,0,460,117.0
1102,697000,123,3.0,2,1,0,0,1,0,0,1,122.7,1,0,0,0,0,1,0,1794,5.0
1103,185000,56,2.0,1,1,0,0,0,0,0,0,55.69,0,1,0,0,1,1,0,1794,103.0
1104,1810000,159,4.0,3,1,1,0,1,1,0,1,159.32,0,1,1,0,0,0,0,1794,
1105,280000,63,3.0,1,1,1,0,0,0,0,0,63.2,0,1,0,1,0,1,0,494,61.0
1106,270000,52,2.0,1,1,1,0,1,0,1,1,51.71,0,1,1,1,0,0,0,8916,0.0
1107,299000,52,2.0,1,1,1,0,1,0,1,1,51.71,0,1,1,1,0,0,0,8916,0.0
1108,399000,66,3.0,1,1,1,0,1,0,1,1,66.03,0,1,1,1,0,0,0,8939,0.0
1109,365000,66,3.0,1,1,1,0,1,0,1,1,66.03,0,1,1,1,0,0,0,8990,0.0
1110,389000,68,3.0,1,1,1,0,1,0,1,1,68.21,0,1,1,1,0,0,0,9007,0.0
1111,429000,68,3.0,1,1,1,0,1,0,1,1,68.21,0,1,1,1,0,0,0,8942,0.0
1112,315000,52,2.0,1,1,1,0,1,0,1,1,51.71,0,1,1,1,0,0,0,8842,0.0
1113,285000,52,2.0,1,1,1,0,1,0,1,1,51.71,0,1,1,1,0,0,0,8842,0.0
1114,87000,45,,1,1,0,0,0,0,0,0,45.34,0,0,0,0,0,0,0,1787,
1115,211000,64,,1,1,0,0,0,0,0,0,64.1,0,0,0,0,0,0,0,1921,
1116,671954,71,3.0,1,2,0,0,1,0,0,1,71.24,0,0,1,1,0,0,0,5254,
1117,299445,39,2.0,1,1,1,0,1,0,0,1,38.81,0,0,1,1,0,0,0,5254,
1118,271529,41,2.0,1,1,1,0,1,0,0,1,40.79,0,0,1,1,0,0,0,5147,
1119,256779,41,2.0,1,1,1,0,1,0,0,1,40.79,0,0,1,1,0,0,0,5147,
1120,239661,41,2.0,1,1,1,0,1,0,1,1,40.78,0,0,1,1,0,0,0,6324,
1121,195182,34,1.0,1,1,0,0,1,0,1,1,34.23,1,0,1,1,0,0,0,6286,
1122,348777,42,2.0,1,1,0,0,1,0,0,1,42.38,0,0,1,1,0,0,0,5112,
1123,759620,82,3.0,1,2,0,0,1,0,0,1,81.88,0,0,1,1,0,0,0,5295,
1124,277075,50,2.0,1,1,0,0,1,0,1,1,50.08,1,0,1,1,0,0,0,6370,
1125,277073,50,2.0,1,1,0,0,1,0,1,1,50.07,1,0,1,1,0,0,0,6371,
1126,277073,50,2.0,1,1,0,0,1,0,1,1,50.07,1,0,1,1,0,0,0,6371,
1127,268059,39,2.0,1,1,0,0,1,0,0,1,38.54,1,0,1,1,0,0,0,5156,
1128,447450,51,2.0,1,1,1,0,1,0,0,1,51.28,0,0,1,1,0,0,0,5199,
1129,210455,34,1.0,1,1,0,0,1,0,0,1,34.25,1,0,1,1,0,0,0,5108,
1130,255292,42,2.0,1,1,1,0,1,0,1,1,42.4,0,0,1,1,0,0,0,6303,
1131,273527,42,2.0,1,1,1,0,1,0,0,1,42.41,0,0,1,1,0,0,0,5125,
1132,294001,42,2.0,1,1,1,0,1,0,0,1,42.41,1,0,1,1,0,0,0,5129,
1133,298738,50,2.0,1,1,0,0,1,0,0,1,50.09,1,0,1,1,0,0,0,5193,
1134,286404,49,3.0,1,1,0,0,1,0,0,1,49.39,0,0,1,1,0,0,0,5123,
1135,300879,42,2.0,1,1,1,0,1,0,0,1,42.41,0,0,1,1,0,0,0,5126,
1136,799600,82,3.0,1,2,0,0,1,0,1,1,81.84,0,0,1,1,0,0,0,6473,
1137,273700,42,2.0,1,1,1,0,1,0,1,1,42.41,1,0,1,1,0,0,0,6306,
1138,707321,71,3.0,1,2,0,0,1,0,1,1,71.22,0,0,1,1,0,0,0,6306,
1139,707321,71,3.0,1,2,0,0,1,0,1,1,71.22,0,0,1,1,0,0,0,6431,
1140,301270,41,2.0,1,1,1,0,1,0,1,1,40.74,0,0,1,1,0,0,0,6324,
1141,284054,41,2.0,1,1,1,0,1,0,0,1,40.76,0,0,1,1,0,0,0,5147,
1142,309256,53,3.0,1,1,0,0,1,0,0,1,53.33,0,0,1,1,0,0,0,5154,
1143,271278,39,2.0,1,1,1,0,1,0,0,1,38.66,0,0,1,1,0,0,0,5154,
1144,277616,39,2.0,1,1,1,0,1,0,0,1,39.25,0,0,1,1,0,0,0,5147,
1145,206703,32,1.0,1,1,1,0,1,0,0,1,31.94,0,0,1,1,0,0,0,5104,
1146,249537,39,2.0,1,1,0,0,1,0,1,1,38.53,1,0,1,1,0,0,0,6333,
1147,287928,53,3.0,1,1,0,0,1,0,1,1,53.32,0,0,1,1,0,0,0,6332,
1148,192923,32,1.0,1,1,1,0,1,0,1,1,31.92,0,0,1,1,0,0,0,6281,
1149,192922,32,1.0,1,1,1,0,1,0,1,1,31.92,0,0,1,1,0,0,0,6365,
1150,319113,42,2.0,1,1,1,0,1,0,1,1,42.41,0,0,1,1,0,0,0,6303,
1151,253192,39,2.0,1,1,1,0,1,0,1,1,38.64,0,0,1,1,0,0,0,6319,
1152,471001,51,2.0,1,1,1,0,1,0,1,1,51.24,0,0,1,1,0,0,0,6376,
1153,471000,51,2.0,1,1,1,0,1,0,1,1,51.27,0,0,1,1,0,0,0,6377,
1154,288632,41,2.0,1,1,1,0,1,0,1,1,40.78,0,0,1,1,0,0,0,6325,
1155,317593,39,2.0,1,1,1,0,1,0,1,1,38.81,0,0,1,1,0,0,0,6319,
1156,226056,32,1.0,1,1,1,0,1,0,1,1,31.93,0,0,1,1,0,0,0,6282,
1157,226057,32,1.0,1,1,1,0,1,0,0,1,31.95,0,0,1,1,0,0,0,5105,
1158,239757,32,1.0,1,1,1,0,1,0,0,1,31.95,0,0,1,1,0,0,0,5105,
1159,239755,32,1.0,1,1,1,0,1,0,1,1,31.92,0,0,1,1,0,0,0,6283,
1160,294441,39,2.0,1,1,1,0,1,0,1,1,39.24,0,0,1,1,0,0,0,6325,
1161,226057,32,1.0,1,1,1,0,1,0,1,1,31.94,0,0,1,1,0,0,0,6283,
1162,239756,32,1.0,1,1,1,0,1,0,1,1,31.93,0,0,1,1,0,0,0,6282,
1163,367133,42,2.0,1,1,0,0,1,0,1,1,42.38,0,0,1,1,0,0,0,6289,
1164,255516,50,3.0,1,1,1,0,0,0,0,0,50.45,0,1,1,1,0,0,0,2669,1.0
1165,193000,38,2.0,1,1,1,0,0,0,1,0,37.6,0,1,1,1,0,0,0,2749,1.0
1166,245001,45,2.0,1,1,1,0,0,0,1,0,44.5,0,1,1,1,0,0,0,2944,1.0
1167,327000,63,3.0,1,1,1,0,0,0,0,0,62.65,0,1,1,0,0,0,0,2065,1.0
1168,920000,117,4.0,2,1,0,0,1,0,0,1,116.97,1,1,0,1,0,1,0,2065,3.0
1169,191000,55,2.0,1,1,0,0,0,0,0,0,55.0,0,0,0,0,1,1,0,2003,112.0
1170,175000,39,1.0,1,1,0,0,0,0,0,0,38.5,0,0,0,1,0,0,0,2003,65.0
1171,240000,42,1.0,1,1,0,0,0,0,0,0,42.0,0,1,0,1,0,0,0,2532,56.0
1172,548000,54,2.0,1,1,1,0,0,0,0,0,53.8,0,1,1,1,0,0,0,2399,1.0
1173,199998,38,2.0,1,1,1,0,0,0,1,0,37.55,0,1,1,1,0,0,0,2715,1.0
1174,208001,38,2.0,1,1,1,0,0,0,1,0,37.55,0,1,1,1,0,0,0,2671,1.0
1175,208001,38,2.0,1,1,1,0,0,0,1,0,37.55,0,1,1,1,0,0,0,2715,1.0
1176,499000,115,4.0,1,2,0,0,1,1,0,1,115.0,0,0,0,1,0,0,0,3367,11.0
1177,398000,52,2.0,1,1,0,0,1,1,0,1,52.0,0,1,0,1,0,1,0,1341,45.0
1178,855000,124,4.0,2,1,1,0,0,0,1,1,124.31,1,1,1,1,0,0,0,1767,-2.0
1179,446000,78,3.0,1,1,1,0,0,0,1,1,77.93,1,1,1,1,0,0,0,1799,-2.0
1180,675000,100,4.0,2,2,1,0,0,0,1,1,100.15,1,1,1,1,0,0,0,1757,-2.0
1181,298000,78,3.0,1,1,0,0,0,0,0,0,78.0,0,1,0,1,0,0,0,1030,51.0
1182,247000,30,1.0,1,1,1,0,0,0,0,1,29.68,0,0,0,0,0,1,0,1801,
1183,249000,41,2.0,1,1,1,0,0,0,0,0,41.46,0,0,0,0,0,1,0,1747,
1184,235000,30,1.0,1,1,1,0,0,0,0,0,29.68,0,0,0,0,0,1,0,1766,
1185,615000,130,3.0,1,1,0,0,3,0,0,1,130.0,0,0,0,1,0,1,0,1265,21.0
1186,139000,31,1.0,1,1,0,0,0,0,0,0,31.4,0,0,0,0,1,1,0,1595,
1187,119000,27,1.0,1,1,0,0,0,0,0,0,27.15,0,0,0,0,1,1,0,1778,
1188,119000,27,1.0,1,1,0,0,0,0,0,0,26.65,0,0,0,0,1,0,0,1739,
1189,119000,35,2.0,1,1,0,0,0,0,0,0,34.98,0,0,0,0,1,0,0,1763,
1190,159000,40,2.0,1,1,0,0,0,0,0,0,40.24,0,0,0,0,1,1,0,1918,
1191,159000,40,2.0,1,1,0,0,0,0,0,0,40.18,0,0,0,0,1,1,0,1918,
1192,149000,30,1.0,1,1,0,0,0,0,0,0,30.0,0,0,0,0,1,1,0,1581,
1193,249000,51,2.0,1,1,0,0,0,0,0,0,51.4,0,1,0,0,1,1,0,1616,
1194,229000,44,2.0,1,1,0,0,0,0,0,0,44.0,0,0,0,0,1,1,0,1613,
1195,229000,44,2.0,1,1,0,0,0,0,0,0,44.0,0,0,0,0,1,1,0,1613,
1196,349000,90,3.5,1,1,0,0,0,0,0,0,90.32,0,1,0,1,0,1,0,1706,40.0
1197,450000,90,3.0,1,1,1,0,0,0,1,0,90.0,0,1,0,0,0,0,0,1776,18.0
1198,599000,102,3.0,1,1,0,0,0,0,0,1,101.98,0,0,1,1,0,0,0,5703,7.0
1199,699000,99,,1,1,0,0,0,0,1,1,98.99,0,1,1,1,0,0,0,3187,0.0
1200,299000,59,2.0,2,1,1,0,1,1,0,0,59.0,0,1,0,0,0,0,0,1264,2.0
1201,720000,103,3.5,1,1,0,0,0,0,1,1,102.65,0,1,1,1,0,0,0,3244,0.0
1202,425000,66,3.0,1,1,1,0,1,0,1,1,66.38,0,1,1,1,0,0,0,3244,0.0
1203,389000,66,3.0,1,1,1,0,1,0,1,1,66.38,0,1,1,1,0,0,0,8943,0.0
1204,399000,63,3.0,1,1,1,0,1,0,1,1,62.85,0,1,1,1,0,0,0,8869,0.0
1205,365000,63,3.0,1,1,1,0,1,0,1,1,62.85,0,1,1,1,0,0,0,8920,0.0
1206,390000,80,3.0,1,1,0,0,0,0,1,0,80.45,0,1,0,1,0,1,0,1252,52.0
1207,259000,47,2.0,1,1,1,0,0,0,0,0,46.6,0,1,1,1,0,0,0,2244,1.0
1208,375000,88,3.0,1,1,0,0,0,0,0,0,87.5,0,0,0,1,0,0,0,3128,48.0
1209,185000,38,2.0,1,1,0,0,0,0,0,0,38.44,0,0,0,0,1,1,0,2175,
1210,480000,82,3.0,1,1,0,0,0,0,1,1,81.97,0,1,1,1,0,0,0,2791,1.0
1211,295000,83,3.0,1,1,0,0,0,0,0,0,83.0,0,1,0,1,0,0,0,1087,49.0
1212,198000,30,1.0,1,1,0,0,0,0,0,0,30.01,0,1,1,0,1,0,0,2025,121.0
1213,298000,53,2.0,1,1,0,0,0,0,0,0,53.15,0,1,1,0,1,0,0,2025,121.0
1214,770000,114,4.0,2,2,0,0,0,0,1,1,114.27,0,1,1,0,0,0,0,2025,
1215,331500,85,3.0,1,1,0,0,0,0,0,1,85.13,0,1,0,0,0,1,0,2025,
1216,660000,102,4.0,1,2,0,0,0,0,1,1,102.13,0,1,1,0,0,0,0,2645,
1217,255000,84,3.5,1,1,0,0,0,0,0,0,83.75,0,1,0,0,1,0,0,1791,135.0
1218,158000,50,2.5,1,1,0,0,0,0,0,0,49.5,1,1,0,0,1,0,0,1775,121.0
1219,307051,60,,1,1,0,0,0,0,0,0,60.41,0,1,1,0,1,0,0,2742,
1220,142927,30,,1,1,0,0,0,0,0,1,30.41,0,1,1,0,1,0,0,4635,
1221,299000,90,4.0,1,1,0,0,0,0,0,0,90.0,0,1,0,0,0,0,0,2203,45.0
1222,779900,128,4.0,2,3,0,0,0,0,0,1,128.0,0,1,1,1,0,0,0,2203,1.0
1223,409458,74,,1,1,1,0,0,0,1,1,73.5,0,0,0,0,0,0,0,2099,1.0
1224,409450,69,,1,1,0,0,0,0,0,1,69.0,0,1,0,0,0,0,0,2099,1.0
1225,579360,97,,1,1,0,0,0,0,0,1,97.0,0,1,0,0,0,0,0,2034,1.0
1226,559430,95,,1,1,0,0,0,0,0,1,95.0,0,1,0,0,0,0,0,2029,1.0
1227,209000,38,2.0,1,1,0,0,0,0,0,1,38.42,1,1,0,1,0,0,0,6645,2.0
1228,2950000,468,,1,1,0,0,0,0,0,1,468.0,0,1,1,0,0,0,0,3689,
1229,251000,57,1.0,1,1,0,0,0,0,0,0,56.51,0,1,0,1,0,1,0,2990,55.0
1230,256000,35,2.0,1,1,0,0,0,0,0,1,35.0,0,0,0,1,0,0,0,1719,
1231,365000,67,3.0,1,1,0,0,1,1,0,1,67.0,0,1,0,1,0,0,0,4679,5.0
1232,329000,71,3.0,1,1,0,0,1,1,0,0,71.0,0,1,1,0,0,0,0,1263,1.0
1233,399000,93,5.0,1,1,0,0,0,0,1,0,93.0,0,0,1,1,0,0,0,3716,
1234,331000,64,2.0,1,1,0,0,0,0,0,1,64.0,0,1,1,0,1,0,0,3716,
1235,268770,53,2.0,1,1,0,0,1,1,1,1,53.25,0,1,1,1,0,1,0,887,
1236,182001,28,1.0,1,1,0,0,1,1,0,1,28.33,1,1,1,1,0,0,0,7224,2.0
1237,299000,77,3.5,1,1,0,0,0,0,0,0,76.5,0,0,0,0,0,0,0,2956,56.0
1238,259000,42,2.0,1,1,0,0,1,0,1,1,42.24,1,1,1,1,0,0,0,2956,
1239,236000,40,2.0,1,1,0,0,0,0,0,0,39.55,1,1,0,0,1,0,0,1334,123.0
1240,795000,115,3.0,2,2,0,0,0,0,0,1,115.0,0,0,0,0,1,1,0,3235,
1241,372000,105,3.0,1,1,0,0,0,0,1,1,105.01,0,0,0,0,1,1,0,1427,
1242,980000,133,3.0,1,2,0,0,1,1,0,1,133.0,0,0,0,1,0,0,0,3795,10.0
1243,384000,50,2.0,1,1,1,0,0,0,1,1,49.6,0,1,1,1,0,0,0,1588,
1244,766000,92,3.0,2,1,0,0,0,0,1,1,92.0,0,1,1,1,0,0,0,1739,
1245,412500,54,2.0,1,1,1,0,0,0,1,1,53.53,0,1,1,1,0,0,0,1588,
1246,325900,42,2.0,1,1,1,0,0,0,1,1,41.75,0,1,1,1,0,0,0,1588,
1247,405500,53,3.0,1,1,1,0,0,0,1,1,52.61,0,1,1,1,0,0,0,1588,
1248,1454000,155,4.0,2,2,0,0,0,0,1,1,154.83,0,1,1,1,0,0,0,1749,
1249,1238000,124,4.0,2,2,0,0,0,0,1,1,124.18,0,1,1,1,0,0,0,1749,
1250,270000,55,2.0,1,1,0,0,0,0,0,0,55.0,0,0,0,0,1,0,0,3866,121.0
1251,855000,193,8.0,4,4,0,0,0,0,0,0,193.0,0,1,0,0,0,0,0,2599,
1252,655500,85,3.0,1,1,0,0,1,1,1,1,84.66,0,1,1,1,0,0,0,2599,
1253,426500,51,2.0,1,1,0,0,0,0,1,1,50.55,1,1,1,1,0,0,0,1588,
1254,975500,117,4.0,2,2,0,0,1,1,1,1,117.44,0,1,1,1,0,0,0,1739,
1255,334000,39,2.0,1,1,0,0,0,0,1,1,39.04,1,1,1,1,0,0,0,1588,
1256,386000,46,2.0,1,1,0,0,0,0,1,1,46.47,1,1,1,1,0,0,0,1588,
1257,850000,101,3.0,2,1,0,0,0,0,1,1,101.4,0,1,1,1,0,0,0,1739,
1258,436000,50,3.0,1,1,0,0,0,0,1,1,49.78,1,1,1,1,0,0,0,1739,
1259,197000,57,3.5,1,1,0,0,0,0,0,1,57.0,0,0,0,0,1,1,0,1928,121.0
1260,222270,41,2.0,1,1,0,1,1,0,0,1,41.2,0,1,1,1,0,0,0,6472,1.0
1261,305969,60,3.0,1,1,0,1,1,0,0,1,60.1,0,1,1,1,0,0,0,6472,1.0
1262,1118000,130,4.0,2,2,0,0,1,1,1,1,129.57,1,1,1,1,0,0,0,1739,
1263,592000,75,2.0,1,1,1,0,1,1,1,1,74.82,0,1,1,1,0,0,0,1739,
1264,1150000,155,4.0,2,2,0,0,1,1,1,1,155.18,0,1,1,1,0,0,0,1739,
1265,678500,88,3.0,1,1,1,0,1,1,1,1,88.13,0,1,1,1,0,0,0,1739,
1266,1029000,108,4.0,2,2,0,0,1,1,1,1,107.59,1,1,1,1,0,0,0,1739,
1267,535000,83,3.0,1,2,1,0,1,0,0,1,83.44,0,1,1,1,0,0,0,1739,1.0
1268,249000,40,2.0,1,1,1,0,1,0,1,1,40.46,0,1,1,1,0,0,0,8953,0.0
1269,270000,40,2.0,1,1,1,0,1,0,1,1,40.46,0,1,1,1,0,0,0,8871,0.0
1270,399000,66,3.0,1,1,1,0,1,0,1,1,66.04,0,1,1,1,0,0,0,8925,0.0
1271,365000,66,3.0,1,1,1,0,1,0,1,1,66.04,0,1,1,1,0,0,0,8975,0.0
1272,365000,63,3.0,1,1,1,0,1,0,1,1,62.77,0,1,1,1,0,0,0,8898,0.0
1273,399000,63,3.0,1,1,1,0,1,0,1,1,62.78,0,1,1,1,0,0,0,8898,0.0
1274,399000,68,3.0,1,1,1,0,1,0,1,1,67.85,0,1,1,1,0,0,0,8901,0.0
1275,365000,68,3.0,1,1,1,0,1,0,1,1,67.85,0,1,1,1,0,0,0,8952,0.0
1276,299000,52,2.0,1,1,1,0,1,0,1,1,51.71,0,1,1,1,0,0,0,8851,0.0
1277,270000,52,2.0,1,1,1,0,1,0,1,1,51.71,0,1,1,1,0,0,0,8901,0.0
1278,365000,65,2.0,1,1,1,0,1,0,1,1,64.97,0,1,1,1,0,0,0,8856,0.0
1279,329000,65,2.0,1,1,1,0,1,0,1,1,64.95,0,1,1,1,0,0,0,8874,0.0
1280,275000,41,2.0,1,1,1,0,1,0,1,1,40.91,0,1,1,1,0,0,0,8872,0.0
1281,249000,41,2.0,1,1,1,0,1,0,1,1,40.91,0,1,1,1,0,0,0,8872,0.0
1282,299000,46,2.0,1,1,1,0,1,0,1,1,46.03,0,1,1,1,0,0,0,8876,0.0
1283,265000,46,2.0,1,1,1,0,1,0,1,1,46.03,0,1,1,1,0,0,0,8941,0.0
1284,448900,81,3.0,1,2,1,0,0,0,0,1,81.1,0,1,1,1,0,0,0,6012,
1285,410000,71,3.0,1,1,0,0,1,1,0,1,71.0,0,1,0,1,0,0,0,3050,
1286,584540,59,2.0,1,1,1,0,0,0,0,1,58.65,0,0,1,1,0,0,0,3147,3.0
1287,960630,84,3.0,1,1,1,0,0,0,1,1,84.04,0,0,1,1,0,0,0,3147,3.0
1288,522060,52,2.0,1,1,1,0,0,0,0,1,52.19,0,0,1,1,0,0,0,3149,3.0
1289,498500,93,3.0,1,1,0,0,0,0,0,1,93.43,0,0,0,1,0,1,1,3617,
1290,445878,51,2.0,1,1,0,0,0,0,1,0,50.64,0,1,1,1,0,0,0,2507,-1.0
1291,215500,60,2.0,1,1,0,0,0,0,0,0,60.12,0,1,0,0,1,0,0,6374,
1292,565000,95,3.0,1,1,0,0,0,0,0,0,95.0,0,1,0,0,0,0,0,1440,28.0
1293,499000,80,3.0,1,1,1,0,0,0,0,1,80.0,0,1,0,0,0,0,0,1380,35.0
1294,1800000,174,5.0,1,1,1,0,1,1,0,1,174.0,0,1,0,0,0,0,0,1451,14.0
1295,349000,90,3.0,1,1,0,0,0,0,0,0,90.0,0,1,0,0,0,0,0,1308,
1296,242000,43,2.0,1,1,0,0,1,1,0,1,43.19,0,1,1,1,0,0,0,4824,
1297,287000,43,2.0,1,1,0,0,1,1,0,1,43.48,1,1,1,1,0,0,0,4865,
1298,289000,44,2.0,1,1,0,0,1,1,0,1,43.84,1,1,1,1,0,0,0,4865,
1299,242000,43,2.0,1,1,0,0,1,1,0,1,43.19,0,1,1,1,0,0,0,4825,
1300,299000,69,2.0,1,1,0,0,0,0,1,0,69.14,0,1,0,1,0,1,0,4825,47.0
1301,5090000,484,7.0,4,3,0,0,0,0,0,1,483.5,0,1,0,0,1,0,0,3356,13.0
1302,5090000,484,7.0,4,3,0,0,0,0,0,1,483.75,0,1,0,0,1,0,0,3356,13.0
1303,5600000,483,7.0,4,3,0,0,0,0,0,1,483.25,0,1,0,0,1,0,0,3356,13.0
1304,377000,53,2.0,1,1,0,0,0,0,0,1,53.45,0,1,0,1,0,0,0,2894,1.0
1305,406000,71,3.0,1,1,0,0,0,0,0,1,70.94,0,1,1,0,1,1,0,3077,
1306,172500,30,2.0,1,1,0,0,1,1,0,0,30.04,1,1,1,1,0,0,0,1576,-1.0
1307,202000,39,2.0,1,1,1,0,1,1,0,1,38.78,1,1,1,1,0,0,0,1603,-1.0
1308,749900,108,3.0,1,1,0,0,0,0,0,1,107.59,0,1,1,1,0,0,0,1575,0.0
1309,258000,57,2.0,1,1,0,0,0,0,0,0,57.0,0,1,0,0,1,1,0,1575,122.0
1310,335000,56,2.0,1,1,0,0,0,0,0,1,56.45,0,1,1,0,0,0,0,984,121.0
1311,273000,52,2.0,1,1,0,0,0,0,0,0,52.0,1,0,0,1,0,0,0,2805,59.0
1312,970000,160,5.0,2,2,0,0,1,1,0,1,160.0,1,0,0,0,0,0,0,794,51.0
1313,297000,48,1.0,1,1,1,0,1,1,0,0,48.47,0,1,1,0,0,0,0,770,3.0
1314,399000,71,3.0,1,1,0,0,1,1,1,0,70.74,0,1,0,1,0,0,0,1968,12.0
1315,278000,69,3.0,1,1,0,0,0,0,0,0,69.0,0,1,0,1,0,1,0,1968,66.0
1316,1340000,154,4.0,2,1,1,0,0,0,0,1,154.0,0,0,1,1,0,0,0,4584,
1317,800000,102,3.0,1,1,1,0,0,0,0,0,102.0,0,0,1,1,0,0,0,4072,
1318,450000,58,2.0,1,1,0,0,0,0,0,1,58.0,0,0,1,1,0,0,0,3862,
1319,283020,62,2.0,1,1,0,0,1,0,1,1,62.33,1,1,1,1,0,0,0,2328,0.0
1320,318000,62,2.0,1,1,0,0,1,0,1,1,62.33,1,1,1,1,0,0,0,2271,0.0
1321,299000,89,3.0,1,1,0,0,0,0,0,0,89.34,0,1,0,1,0,0,0,1798,41.0
1322,444900,98,4.0,1,1,0,0,0,0,0,0,98.0,0,0,0,1,0,0,0,1798,21.0
1323,454990,90,4.0,1,1,0,0,0,0,0,0,90.0,0,0,0,0,1,0,0,2466,
1324,360000,100,3.5,1,1,0,1,1,0,0,1,100.22,0,0,1,1,0,0,0,4087,1.0
1325,516000,102,4.0,2,2,0,0,1,1,0,1,102.12,1,1,0,1,0,0,0,4651,5.0
1326,495000,101,4.0,1,2,1,0,1,1,1,1,101.32,0,1,1,1,0,0,0,5778,2.0
1327,250000,43,2.0,1,1,0,0,1,1,1,1,42.66,0,1,1,1,0,0,0,5580,2.0
1328,274999,43,2.0,1,1,0,0,1,1,1,1,42.64,0,1,1,1,0,0,0,5814,2.0
1329,245000,50,2.0,1,1,1,0,1,1,1,1,49.59,0,1,1,1,0,0,0,5916,2.0
1330,450000,101,4.0,1,2,1,0,1,1,1,1,101.32,0,1,1,1,0,0,0,5890,2.0
1331,222727,50,2.0,1,1,1,0,1,1,1,1,49.59,0,1,1,1,0,0,0,5634,2.0
1332,362690,55,2.0,1,1,1,0,1,0,1,1,55.2,0,1,1,1,0,0,0,7034,
1333,189980,30,2.0,1,1,0,0,1,0,1,1,30.3,0,1,1,1,0,0,0,7041,
1334,175000,39,1.0,1,1,0,0,0,0,0,0,39.0,0,0,0,0,1,0,0,898,
1335,289000,40,1.0,1,1,0,1,1,0,0,0,40.31,0,1,0,0,0,1,0,898,58.0
1336,528000,46,2.0,1,1,1,0,0,0,0,0,45.8,0,1,1,1,0,0,0,898,1.0
1337,210000,47,2.0,1,1,0,0,0,0,0,0,47.0,0,1,0,0,0,0,0,1354,56.0
1338,255000,61,2.0,1,1,0,0,0,0,0,1,61.16,0,1,1,1,0,0,0,1696,1.0
1339,230000,49,2.0,1,1,1,0,0,0,0,1,49.13,0,1,1,1,0,0,0,1696,1.0
1340,190000,43,2.0,1,1,0,0,0,0,0,1,43.06,0,1,1,1,0,0,0,1696,1.0
1341,245000,59,2.0,1,1,0,0,0,0,0,1,58.98,0,1,1,1,0,0,0,1696,1.0
1342,1650000,162,4.5,2,2,1,2,2,2,1,1,162.04,0,1,0,0,0,1,0,1696,
1343,219000,58,2.0,1,1,0,0,0,0,0,0,58.43,0,0,0,0,0,0,0,5506,
1344,425000,84,4.0,1,1,0,0,0,0,0,1,84.0,0,1,0,0,1,0,0,1975,
1345,715770,78,3.0,1,1,1,0,0,0,1,1,77.95,0,0,1,1,0,0,0,1894,3.0
1346,583880,70,3.0,1,1,1,0,0,0,1,1,70.09,0,0,1,1,0,0,0,1894,3.0
1347,545000,80,3.0,1,1,0,0,0,0,0,1,80.0,0,1,0,1,0,0,0,2322,5.0
1348,424545,74,3.0,1,1,1,0,1,1,1,1,73.81,0,1,1,1,0,0,0,5140,1.0
1349,239000,63,3.0,1,1,0,0,1,0,0,0,63.0,1,1,0,1,0,1,0,1613,54.0
1350,1980000,156,4.0,2,1,1,0,2,2,0,1,156.0,0,1,0,0,0,1,0,1000,10.0
1351,399001,67,3.0,1,1,1,0,1,0,1,1,66.69,0,1,1,1,0,0,0,1000,0.0
